Author,Source,File Name,Name,Incipit
Abdu'l-Bahá,۵ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha5-185-fa.txt,,هو الله اي هرمزديار در ديار الهي درآمدي و در گلزار رحماني وارد شدي پس در اين مرغزار معاني
Abdu'l-Bahá,مجموعه مناجاتها حضرت عبدالبهاء,abdulbaha-monajat-206-fa.txt,,هو الابهي اي قوي قدير كل در قبضه قدرت اسيريم تو مجير تو دستگير عنايتي كن و موهبتي فرما
Abdu'l-Bahá,۷ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha7-162-fa.txt,,هو الأبهي اي معلمه‌هاي مدرسه تربيت بنات نامه شما رسيد از قرايتش نهايت مسرت حاصل گشت كه الحمدلله بعون
Abdu'l-Bahá,۵ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha5-53-ar.txt,,هو الأبهي مولاي مولاي لك الحمد بما سبقت رحمتك و سبغت نعمتك و تمت كلمتك و ظهرت حكمتك و
Abdu'l-Bahá,۱ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha1-94-fa.txt,,اي كنيز جمال ابهي نامه شما رسيد و از قرايت آن سطور سرور موفور حاصل گشت الحمد لله اماء
Abdu'l-Bahá,۳ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha3-247-fa.txt,,اي ثمره جنيه لطيفه شجره احديت شكر كن حضرت بيمثال را كه از عين تسنيم و سلسال نوشيدي و
Abdu'l-Bahá,۴ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha4-176-fa.txt,,جمال مبارك برسرير ربوبيت مستوي و جميع ما در سلك عبوديت مبتدي و در بندگي آستان مقدس در يك
Abdu'l-Bahá,۵ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha5-12-fa.txt,,هو الأبهي اي بنده الهي اليوم جهان فاني ميدان تزلزل و اضطرابست و عرصه نقض ميثاق ارياح افتتان در
Abdu'l-Bahá,۱ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha1-78-ar.txt,,هو الله اي اهل ملكوت ابهي دو نداي فلاح و نجاح از اوج سعادت عالم انساني بلند است خفتگان
Abdu'l-Bahá,۶ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha6-138-fa.txt,,هوالله اي بنده صادق ميثاق چندي پيش از اين مكتوبي ارسال گشت تا بحال خبر وصول نرسيد ولي يكماه
Abdu'l-Bahá,۸ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha8-90-fa.txt,,هو الله اي ثابت نابت اكنون در مملكت مصر با ياران در نهايت روح و ريحان ايامي بياد دوستان
Abdu'l-Bahá,۶ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha6-23-fa.txt,,هوالأبهي اي اسد الله فضل و عنايت جمال قدم و اسم اعظم را ملاحظه نما كه صد هزار مجتهدين
Abdu'l-Bahá,۳ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha3-74-fa.txt,,اي ياران و كنيزان عزيز رحمان جميع نفوس عالم چه نفيس و چه خسيس در اين خاكدان مانند هوام
Abdu'l-Bahá,۸ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha8-176-fa.txt,,هو الله اي غلامان و كنيزان جمال ابهي آنچه نگاشته بوديد ملاحظه گرديد و بر مضمون اطلاع حاصل شد
Abdu'l-Bahá,۲ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha2-260-fa.txt,,اي ياران الهي و دوستان رباني سالها بگذرد و ايام بسر آيد و بساط اين حيات منطوي گردد و
Abdu'l-Bahá,۵ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha5-151-fa.txt,,انصاف بدهيد كه اين فريد وحيد در چه طوفان عظيم گرفتار و در چه مصايب بي مثل و نظير
Abdu'l-Bahá,مجموعه مناجاتها حضرت عبدالبهاء,abdulbaha-monajat-85-ar.txt,,هو الله اي بي نياز ياران را محرم راز نما و آيينهء غماز كن تا در جهان نغمه و
Abdu'l-Bahá,۴ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha4-13-fa.txt,,هو الله اي بندهء حق هميشه به ياد مني و فراموش ننمايم و في الحقيقه پيش مني جناب آقا
Abdu'l-Bahá,۲ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha2-360-fa.txt,,ايتها الورقة المشتعلة در شب و روز با دل پرسوز بملكوت ابهي مناجات نما و عجز و نياز كن
Abdu'l-Bahá,۶ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha6-145-fa.txt,,هوالله اي امة الله خوشا بحالت كه در حجر محبت الله تربيت شدي و در آغوش محبت الله نيسان
Abdu'l-Bahá,۲ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha2-203-fa.txt,,اي ياران عبدالبهاء ضوضاء ملل و غوغاي امم در يوم ظهور اسم اعظم محتوم و مسلمست و حكمت اين
Abdu'l-Bahá,۵ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha5-132-fa.txt,,عبدالبهاء دمي نياسايد و نفسي راحت ننمايد راحت مفقود خواب به دو ساعت مقصور و اكثر شبها از تب
Abdu'l-Bahá,۸ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha8-115-fa.txt,,هو الله اي دو جان پاك ايزد دانا ايران را تاريك يافت و سزاوار الطاف بي‌پايان ديد پس آفتاب
Abdu'l-Bahá,۶ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha6-126-fa.txt,,هوالله اي خياط جامه‌يي كه بر اندام هيكل عالم موافق و موزون و برازنده است خلعت ميثاق است و
Abdu'l-Bahá,۲ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha2-303-fa.txt,,اي دو بنده صادق جمال مبارك هر چند در سبيل محبوب مصايب و متاعب موفوره ديديد و مشقات عظيمه
Abdu'l-Bahá,۳ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha3-259-fa.txt,,اي بنده حقيقي جمال ابهي بعد از صعود جمال مبارك روحي لأحبايه الفداء نفوس مقدسه اين جهان را فراموش
Abdu'l-Bahá,۵ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha5-285-fa.txt,,هوالله اي پروردگار نفوس را مقدس از فكر نام و نشان نما و از عالم بي نام و نشان
Abdu'l-Bahá,۴ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha4-70-fa.txt,,هوالابهي اي ناظر به ملكوت ابهي آفتاب حقيقت هر چند از افق عالم به سحاب جلال مخفي و مستور
Abdu'l-Bahá,۱ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha1-66-ar.txt,,هو الأبهي يا أبا الفضايل و أمه و أخيه چندي است كه بوي خوش معاني از رياض قلب آن
Abdu'l-Bahá,۴ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha4-168-fa.txt,,جمال مبارك به قلم اعلي نص قاطع كتاب عهد مرقوم فرمودند اول از اغصان و افنان و منتسبين و
Abdu'l-Bahá,مجموعه مناجاتها حضرت عبدالبهاء,abdulbaha-monajat-318-fa.txt,,هو الله اي پروردگار به جنود ملأ اعلي نصرت نما و به جيوش ملايكه محبت و صفا اعانت كن
Abdu'l-Bahá,۷ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha7-91-fa.txt,,امة الله زهرا و امة الله فاطمه و امة الله راضيه را تكبير ابدع ابهي ابلاغ داريد و همچنين
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-528-ar.txt,,هو الله ايها النحرير الجليل اني اشكر الله علي ما قدر و هدي و اشرق و تجلي و تلألأ
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-338-fa.txt,,هو الله اي منادي ميثاق نامه رسيد و مضمون معلوم گرديد در وقتي كه در بقعه مباركه بوديد در
Abdu'l-Bahá,۶ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha6-40-fa.txt,,هوالأبهي اي ثابت بر ميثاق محزون مباش دلخون مباش منظور نظر عنايت بوده و هستيد اگر در مكاتبه فتوري
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-469-fa.txt,,حيات انساني در اين جهان فاني منوط به امتزاج و ارتباط عناصر مختلفه است چون اساس حيات به قدرت
Abdu'l-Bahá,مجموعه مناجاتها حضرت عبدالبهاء,abdulbaha-monajat-408-ar.txt,,هو الله اي پروردگار پدر و مادر اين بنده درگاه را در درياي غفران غوطه ده و از گناه
Abdu'l-Bahá,۳ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha3-147-fa.txt,,كرمان جناب آقا جواد نخود بريز عليه بهاء الله الابهي هو الله اي بنده صادق حضرت كبريا رقيمه كريمه
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-238-fa.txt,,اي زاير مطاف ملأ اعلي در اين سفر تحمل نهايت زحمت نموديد و مشقت بي حد و حصر كشيديد
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-569-fa.txt,,هو الله اي مؤمن موقن از جمله اسماء الهي در قرآن مؤمن است چنانچه فرموده است يعني در حديث
Abdu'l-Bahá,۱ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha1-109-fa.txt,,اي مظاهر الطاف الهي در اين دور بديع اساس متين تمهيد تعليم فنون و معارف است و بنص صريح
Abdu'l-Bahá,۳ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha3-17-fa.txt,,وجود بر دو قسم است يكي وجود حق كه مقدس از ادراك خلق است او غيب منيع لايدرك است
Abdu'l-Bahá,۳ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha3-193-fa.txt,,اي ياران الهي در اين صباح كه منادي نجاح از ملكوت ابهي به حي علي الفلاح ندا مينمايد عبدالبهاء
Abdu'l-Bahá,۷ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha7-101-fa.txt,,هو الله اي امة الله هر چند در جامه نسايي و بر سر مقنعه داري ولي حلل عرفان بر
Abdu'l-Bahá,۸ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha8-168-fa.txt,,هو الله اي طيب طيب اشعار بليغانه ملاحظه گرديد اين سخن آهنگ روحاني بلبل چمن بود هر چند در
Abdu'l-Bahá,۳ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha3-224-fa.txt,,اي زهراء بهراء خداوند عالميان ميفرمايد كه از شروط محبت الله وقوع در امتحان و افتتان است و اين
Abdu'l-Bahá,۵ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha5-71-fa.txt,,هو الله اي بنده مقرب درگاه كبرياء در يوم مبارك عيد با نهايت اميد بدرگاه مجيد پرستش نمايم و
Abdu'l-Bahá,۴ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha4-115-fa.txt,,هو الله اي بندهء حق صبح هدايت پرتوي بر شرق زد خاور را روشن نمود و شعاعي بر غرب
Abdu'l-Bahá,مجموعه مناجاتها حضرت عبدالبهاء,abdulbaha-monajat-434-fa.txt,,هو الله إلهي إلهي نحن أطفال رضعنا من ثدي محبتك لبن العرفان و دخلنا في ملكوتك منذ نعومة الأظفار
Abdu'l-Bahá,مجموعه مناجاتها حضرت عبدالبهاء,abdulbaha-monajat-365-fa.txt,,هو الله اي پروردگار آن مشتاقان را تجلي عنايت فرما و ابواب موهبت بگشا از هر آلودگي طيب و
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-90-fa.txt,,هو الابهي الابهي ربي و رجايي و ملجيي و منايي ان عبدك الذي اضفته الي اسمك الجليل و نسبته
Abdu'l-Bahá,مجموعه مناجاتها حضرت عبدالبهاء,abdulbaha-monajat-224-ar.txt,,إلهي إلهي هذا عبد ترك النفس و الهوي و اشتعل بنار محبتك الملتهبة بين الضلوع و الأحشاء و انقطع
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-555-ar.txt,,هو الابهي ايها المنجذب بنفحات الله قد نفخ في الصور و نقر في الناقور و الارض زلزلت و الشمس
Abdu'l-Bahá,۴ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha4-2-fa.txt,,هو الله اي طالب حق مكتوب رسيد از من خواهش نگارش تاريخ نموده بودي و همچنين نبواتي كه در
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-345-fa.txt,,هو الله اي خادم ميثاق اديب دبستان عرفان مكتوبي كه در طيش مكتوب جناب بابايي كليمي بود رسيد و
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-414-fa.txt,,جل مقصود اين عبد اينست كه ياران مرا دست‌آويز اختلاف ننمايند و سبب تشتت شمل امر الله نگردند زيرا
Abdu'l-Bahá,مجموعه مناجاتها حضرت عبدالبهاء,abdulbaha-monajat-324-ar.txt,,هو الله إلهي و رجايي هذا عبد قد تضرع الي ملكوت رحمانيتك و جبروت فردانيتك متمنيا رضاك و مبتغيا
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-245-fa.txt,,هو الله شيخ ‌الاسلام تفليس به خيال خويش رد نفيسي بر اين امر تحرير نموده و برهان واضح بيان
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-514-fa.txt,,هو الله اللهم يا مبدع الأكوان و بارء الانسان و منور الامكان بظهور آيات التوحيد بالحجة و البرهان و
Abdu'l-Bahá,۱ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha1-174-fa.txt,,اي ياران روحاني عبدالبهآء آنچه مرقوم نموده بوديد ملاحظه گرديد مضامين بسيار دلنشين بود و معاني دليل بر ثبوت
Abdu'l-Bahá,۵ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha5-2-fa.txt,,جمال مبارك در طهران صبح در نهايت ثروت و غنا بودند و شامگاه به كلي تالان و تاراج گشت
Abdu'l-Bahá,۲ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha2-16-fa.txt,,هو الله اي منجذب بنفحات الهيه مكتوب مفصل كه بمسس گتسنر لوا مرقوم نموده بوديد ملاحظه گرديد في الحقيقه
Abdu'l-Bahá,۵ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha5-197-fa.txt,,دو بطونه سنجاب كه ارسال فرموده بوديد اين روزها رسيد و انشاءالله عنقريب دوخته و پوشيده ميشود و البهآء
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-565-fa.txt,,هو الابهي اي ناظر به ملكوت قدس رحماني اگرچه به ظاهر فاصله مواقع و منازل صد مراحل بلكه هزاران
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-234-fa.txt,,خطه بطحا وادي غير ذي زرع و سنگلاخ بود چنانچه نص قرآن است از لسان حضرت ابراهيم مي‌فرمايد رب
Abdu'l-Bahá,۱ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha1-105-fa.txt,,و اما تفاوت بين مدنيت طبيعيه كه اليوم منتشر است و بين مدنيت الهيه كه از نتايج بيت العدل
Abdu'l-Bahá,۲ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha2-67-fa.txt,,هو الله يا من خاطبني بعبد البهاء في عنوان كتابه يا حبذا هذا العنوان اللايح المشرق البليغ في ظهر
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-183-fa.txt,,هو الله حضرت حكيمباشي در جميع شيون جانفشاني مي‌فرمايند و يجاهدون في سبيل الله باموالهم و انفسهم ولي زياده
Abdu'l-Bahá,۵ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha5-220-fa.txt,,هو الله اي آواره حق از تسلط خلق مجبور بر رحلت از گيلان بطهران گشتي و آواره و سرگردان
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-465-fa.txt,,هو الابهي اي ساعي در نشر نفحات الله ترويج معارف و تعميم تعاليم و نشر علوم نافعه و تشويق
Abdu'l-Bahá,۲ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha2-111-fa.txt,,هو الله ايتها المنجذبة الي جمال الله اني قرات تحريرك البليغ و ابتهجت قلبا بمضمونه اللطيف لانه دل علي
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-334-fa.txt,,هو الابهي اي مخمور جام الهي قصيده فريده غرا و خريده لطيفه نورا كه در مصيبت كبري و رزيه
Abdu'l-Bahá,۵ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha5-289-fa.txt,,هوالله اي يزدان پاك اين بنده ديرين را در درگاه عليين مقرب نما و اين عبد مسكين را در
Abdu'l-Bahá,۳ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha3-255-fa.txt,,حكايت كنند كه شخصي در عالم رؤيا شخص بزرگواري را ديد و سؤال نمود كه چگونه در درگاه الهي
Abdu'l-Bahá,۴ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha4-164-fa.txt,,هوالابهي اي احباي الهي اين قرن قرن جمال مبارك است و اين عهد از اعصار شمس حقيقت طلوعي عجيب
Abdu'l-Bahá,۱ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha1-86-fa.txt,,عقد بهايي ارتباط بين طرفين است و تعلق خاطر بين جهتين ولي بايد نهايت دقت بنمايند و بر اخلاق
Abdu'l-Bahá,۸ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha8-119-fa.txt,,هو الله اي دوستان حقيقي هر دم بآستان جمال قدم لسان بشكرانه گشايم تا كل در عبوديت آستان مقدس
Abdu'l-Bahá,۷ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha7-170-fa.txt,,هو الله اي ورقات مباركه و اماء رحمان و احباي حضرت يزدان سكينه سلطان را خواهش و رجا چنين
Abdu'l-Bahá,مجموعه مناجاتها حضرت عبدالبهاء,abdulbaha-monajat-328-ar.txt,,هو الله اي خداوند ياران هوشمند را بنواز عيش روحاني مهيا ساز بزم رباني بيارا و جمال نوراني بنما
Abdu'l-Bahá,مجموعه مناجاتها حضرت عبدالبهاء,abdulbaha-monajat-269-fa.txt,,هو الله پروردگار مهربانا ياران سر گشتهء كوي تو اند و دلبسته روي تو مشتاق ديدارند و گرفتار حسرت
Abdu'l-Bahá,۳ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha3-136-fa.txt,,هندوستان پونه اعضاي محفل روحاني عليهم بهاء الله الابهي هو الله اي ثابت بر پيمان نامه‌يي كه بتاريخ ١١
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-518-fa.txt,,از جيم و طمع عظيم اين سقيم مرقوم نموده بوديد شما شاهديد كه اين عبد چه‌قدر در فكر تسكين
Abdu'l-Bahá,۱ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha1-2-ar.txt,,هو الله الحمد لله الذي جعل أسمايه و صفاته لم يزل نافذة أحكامها في مراتب الوجود و باهرة آثارها
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-249-fa.txt,,هو الابهي اي ناظر به ملكوت ابهي آنچه قلم تحرير نمايد و لسان تقرير كند رشحي از بحر متموج
Abdu'l-Bahá,۶ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha6-70-ar.txt,,هوالله الحمد لله الذي اشرق الوجود بنور وحدانيته و غدت آيات ملكوته شهودا بفردانيته و تجلي علي هياكل التوحيد
Abdu'l-Bahá,۳ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha3-66-fa.txt,,اي بندگان الهي عصر است و در كنار حديقه انيقه بنگارش اين وثيقه پرداختم و بذكر آن ياران فرح
Abdu'l-Bahá,۱ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha1-178-fa.txt,,يا امة الله نامه شما كه بتاريخ ٩ديسمبر ١٩١٨ بود رسيد و از مضمون اطلاع حاصل گرديد ابدا اميد
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-308-ar.txt,,هو الله ايها المنادون باسم الله و الممتليون حبا بجمال الله و المنجذبون قلبا الي عبدالبهآء انني لازال ادعو
Abdu'l-Bahá,مجموعه مناجاتها حضرت عبدالبهاء,abdulbaha-monajat-369-fa.txt,,هو الله اي پروردگار اين دوستانت را در بوستان عنايت و گلستان موهبت در كنار جويبار احديت سروهاي پر
Abdu'l-Bahá,مجموعه مناجاتها حضرت عبدالبهاء,abdulbaha-monajat-438-fa.txt,,هو الله اي بديع الألطاف لطفي بديع نما و لطافت ربيع بخشا ما نهالانيم به دست مرحمتت كشته و
Abdu'l-Bahá,مجموعه مناجاتها حضرت عبدالبهاء,abdulbaha-monajat-228-ar.txt,,هو الابهي اللهم يا إلهي ان هذا عبدك المبتهل اليك المتضرع بباب احديتك الثابت الراسخ علي عهدك و ميثاقك
Abdu'l-Bahá,۳ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha3-177-ar.txt,,طهران بواسطه جناب امين جناب ميرزا الياس كاشاني عليه بهاء الله الابهي هو الله اي ثابت بر پيمان نامه‌يي
Abdu'l-Bahá,۶ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha6-31-fa.txt,,هوالأبهي اي شاعر يگانه قصيده غرايي چون فريده نوراء در ذكر عبوديت اين عبد بهآء بدرگاه كبرياء انشاء نما
Abdu'l-Bahá,۶ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha6-349-fa.txt,,مكتوب آن جناب واصل گشت گويا نسيم صباي جان بود كه از سباي حب محبوب عالميان مرور نمود يا
Abdu'l-Bahá,۸ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha8-82-fa.txt,,هو الله اي ثابت بر پيمان مكتوب شما از قزوين رسيد و اسامي كه مرقوم نموده بوديد ممكن نبود
Abdu'l-Bahá,۲ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha2-372-fa.txt,,اي چراغ دست افروخته محبت الله در جهان ترابي هر نهالي بفيض ابري و شعاع و حرارتي و مرور
Abdu'l-Bahá,۶ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha6-157-fa.txt,,هوالله اي شمعهاي شبستان محبت الله الحمدلله ابواب فضل مفتوح و صدور اهل فتوح بآيات هدي مشروح تأييدات ملكوت
Abdu'l-Bahá,۳ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha3-228-fa.txt,,اي بنده الهي صالح و نيكوكار اليوم شخصي بود كه صلح و صلاح جويد و سبب آسايش و الفت
Abdu'l-Bahá,۴ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha4-119-fa.txt,,هو الله اي موقن به ‌آيات‌ الله گويند كه قواي اعظم عالم قوهء‌ سلطنت قاهره و سطوت حكومت باهره
Abdu'l-Bahá,۱ مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mha1-17-ar.txt,,هوالله حمدا لمن نشر راياته و أظهر آياته و أعلن كلماته و أوضح بيناته قد شرح الصدور بالنور الساطع
Abdu'l-Bahá,۲ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha2-272-fa.txt,,يا من بذل الروح في خدمة امر الله الحمد لله خدماتت در درگاه جمال ابهي مقبول و مرغوب و
Abdu'l-Bahá,۵ منتخباتى از مكاتيب حضرت عبدالبهاء جلد,abdulbaha-mmha5-143-fa.txt,,هوالله اي بشير الهي مكاتيب شما رسيد و از پريشاني فكر شما به جهت انقلاب بقعه مباركه حيرت دست
